frame,player1_position_x,player1_position_y,player2_position_x,player2_position_y
7276,507,547,1653,568
7277,508,547,1648,568
7278,503,548,1654,567
7279,500,547,1660,566
7280,496,544,1662,565
7281,493,544,1662,565
7282,492,545,1667,564
7283,491,545,1668,561
7284,489,546,1671,560
7285,486,546,1671,560
7286,487,547,1675,558
7287,487,548,1677,553
7288,487,549,1681,550
7289,490,548,1686,548
7290,490,549,1684,546
7291,491,548,1686,543
7292,492,549,1685,542
7293,491,548,,
7294,490,549,,
7295,491,549,,
7296,490,550,,
7297,489,552,,
7298,488,551,,
7299,488,551,,
7300,486,552,1729,542
7301,486,554,1734,544
7302,486,558,1741,547
7303,487,563,1746,550
7304,487,571,1747,553
7305,486,575,1748,555
7306,488,582,1747,557
7307,490,586,1745,558
7308,487,591,1743,559
7309,492,592,1739,558
7310,491,594,1735,556
7311,488,597,1731,555
7312,488,596,1729,551
7313,490,597,1727,548
7314,485,596,1724,545
7315,482,596,1718,545
7316,496,595,1712,542
7317,499,594,,
7318,510,593,,
7319,513,589,,
7320,516,586,,
7321,516,583,1677,541
7322,517,582,,
7323,518,581,1661,541
7324,519,580,1656,544
7325,521,579,1653,547
7326,522,576,1652,549
7327,523,573,1649,552
7328,523,569,1647,553
7329,523,567,1648,554
7330,522,566,1649,556
7331,521,565,1647,556
7332,518,563,1646,557
7333,517,566,1644,557
7334,515,564,1643,558
7335,513,566,1642,558
7336,512,565,1642,558
7337,510,564,1642,561
7338,509,563,1641,561
7339,507,562,1642,563
7340,505,561,1642,564
7341,505,557,1641,566
7342,505,555,1643,566
7343,505,554,1642,568
7344,505,551,1643,567
7345,504,551,1643,568
7346,505,548,1644,567
7347,506,547,1646,566
7348,505,546,1637,564
7349,507,543,1628,562
7350,1618,560,,
7351,1611,557,,
7352,1606,552,,
7353,1608,550,,
7354,1603,546,,
7355,,,,
7356,511,542,,
7357,513,542,,
7358,512,543,,
7359,513,544,,
7360,513,544,,
7361,515,544,,
7362,514,545,,
7363,517,544,,
7364,518,545,,
7365,522,544,,
7366,520,544,,
7367,520,546,,
7368,520,546,,
7369,522,548,,
7370,526,550,,
7371,530,550,,
7372,533,553,,
7373,536,553,,
7374,537,556,,
7375,537,560,,
7376,537,563,1666,541
7377,540,563,1665,546
7378,542,568,1661,545
7379,544,569,1657,546
7380,548,573,1654,543
7381,550,575,1649,541
7382,561,575,,
7383,563,576,,
7384,568,583,,
7385,573,583,,
7386,580,584,,
7387,584,584,,
7388,589,585,,
7389,590,585,,
7390,592,584,,
7391,593,584,,
7392,594,583,,
7393,597,583,,
7394,598,583,,
7395,595,582,,
7396,594,579,,
7397,592,576,1574,543
7398,595,573,1569,545
7399,594,571,1563,548
7400,591,570,1552,548
7401,589,569,1543,548
7402,586,569,1529,549
7403,585,567,1510,548
7404,579,567,1501,550
7405,577,566,1497,550
7406,574,566,1486,548
7407,574,565,1483,548
7408,569,565,1476,545
7409,566,564,1475,545
7410,564,563,1472,542
7411,562,563,,
7412,558,561,,
7413,556,562,,
7414,552,559,,
7415,552,559,,
7416,552,560,,
7417,552,558,,
7418,551,558,,
7419,555,560,,
7420,554,560,,
7421,556,561,,
7422,558,563,,
7423,556,564,,
7424,557,565,,
7425,558,566,,
7426,555,566,,
7427,558,567,,
7428,558,569,,
7429,560,570,,
7430,562,570,,
7431,566,571,,
7432,562,570,,
7433,555,569,,
7434,563,569,,
7435,562,569,,
7436,558,568,,
7437,561,568,,
7438,558,570,,
7439,563,570,,
7440,562,572,,
7441,565,578,,
7442,566,583,,
7443,570,584,,
7444,572,587,,
7445,573,589,,
7446,576,596,,
7447,579,598,1335,546
7448,582,600,1332,548
7449,580,603,1333,550
7450,582,606,1335,552
7451,581,606,1338,553
7452,582,606,1340,553
7453,581,604,1343,553
7454,581,602,1348,553
7455,583,600,1356,551
7456,586,595,1362,549
7457,583,595,1372,547
7458,584,587,1382,543
7459,585,583,1386,542
7460,590,580,,
7461,595,578,,
7462,590,572,,
7463,591,572,,
7464,606,566,,
7465,611,569,,
7466,607,568,,
7467,603,568,,
7468,602,563,,
7469,598,558,1460,541
7470,597,569,1478,543
7471,599,566,1479,544
7472,601,572,1477,545
7473,601,574,1479,544
7474,604,579,1479,545
7475,606,580,1479,543
7476,611,581,1477,542
7477,617,581,,
7478,623,580,,
7479,624,577,,
7480,625,578,,
7481,625,576,,
7482,623,573,,
7483,625,571,,
7484,621,565,,
7485,621,564,,
7486,608,562,1460,541
7487,614,561,1459,541
7488,600,562,1458,543
7489,598,560,1460,544
7490,582,562,1456,546
7491,575,563,1460,547
7492,573,565,1464,547
7493,574,567,1470,550
7494,577,568,1476,551
7495,574,572,1483,552
7496,573,574,1486,553
7497,573,576,1490,553
7498,574,579,1496,554
7499,575,579,1498,554
7500,572,579,1499,555
7501,572,579,1501,555
7502,570,579,1502,555
7503,566,576,1502,555
7504,561,573,1503,555
7505,557,570,1503,554
7506,554,569,1504,553
7507,552,568,1505,552
7508,548,566,1506,551
7509,545,565,1506,551
7510,542,560,1506,551
7511,543,559,1506,551
7512,544,555,1506,550
7513,544,555,1506,550
7514,543,553,1507,550
7515,542,554,1507,549
7516,542,548,1507,549
7517,542,548,1507,548
7518,541,550,1506,547
7519,542,555,1506,547
7520,540,556,1506,546
7521,539,556,1506,545
7522,538,555,1505,544
7523,537,557,1503,544
7524,536,560,1500,541
7525,534,561,,
7526,532,564,,
7527,530,564,,
7528,528,564,,
7529,528,564,,
7530,526,564,,
7531,525,565,,
7532,523,566,,
7533,522,568,,
7534,523,568,,
7535,522,568,,
7536,519,568,,
7537,517,567,,
7538,514,568,,
7539,512,569,,
7540,510,570,,
7541,508,570,,
7542,503,570,,
7543,500,570,,
7544,498,570,,
7545,497,571,,
7546,495,570,,
7547,494,571,,
7548,487,572,,
7549,480,572,,
7550,474,574,,
7551,470,575,,
7552,466,578,,
7553,464,582,,
7554,462,585,,
7555,460,586,,
7556,457,590,,
7557,456,591,,
7558,455,597,,
7559,453,599,,
7560,452,599,,
7561,451,603,,
7562,450,601,,
7563,449,604,,
7564,448,605,,
7565,447,607,,
7566,444,607,,
7567,440,606,,
7568,438,607,,
7569,434,607,,
7570,430,607,,
7571,425,609,,
7572,421,609,,
7573,414,610,,
7574,407,610,,
7575,400,609,,
7576,394,611,,
7577,392,613,,
7578,388,612,,
7579,383,611,,
7580,377,610,,
7581,376,611,,
7582,374,612,,
7583,373,613,,
7584,369,616,,
7585,368,617,,
7586,364,619,,
7587,360,619,,
7588,357,622,,
7589,355,619,,
7590,350,618,,
7591,348,620,,
7592,343,622,,
7593,344,624,,
7782,1158,639,,
7783,1157,635,,
7784,1159,627,,
7785,1160,620,,
7786,1158,621,,
7787,1157,618,,
7788,1155,620,,
7789,1155,620,,
7790,1156,622,,
7791,1156,625,,
7792,1157,626,,
7793,1157,636,,
7794,1162,639,,
7795,1166,645,,
7796,1174,660,,
7797,1178,666,,
7798,1182,670,,
7799,1190,682,,
7800,1194,694,,
7801,1201,697,,
7802,1204,700,,
7803,1209,707,,
7804,1212,712,,
7805,1214,714,,
7806,1217,716,,
7807,1221,719,,
7808,1222,722,,
7809,1227,722,,
7810,1227,721,,
7811,1230,719,,
7812,1233,719,,
7813,1237,716,,
7814,1239,713,,
7815,1242,711,,
7816,1245,708,,
7817,1249,707,,
7818,1252,702,,
7826,1256,708,,
7827,1256,713,,
7828,1254,718,,
7829,1255,720,,
7830,1255,720,,
7831,1258,719,,
7832,1258,719,,
7833,1259,717,,
7834,1259,714,,
7839,1258,683,,
7840,1256,679,,
7843,1254,674,,
7844,1257,671,,
7845,1257,668,,
7847,1259,663,,
7848,1264,659,,
7849,1271,658,,
7850,1272,653,,
7851,1273,648,,
7852,1280,647,,
7853,1279,647,,
7854,1278,645,,
7855,1281,642,,
7856,1283,642,,
7857,1281,643,,
7858,1279,641,,
7859,1282,639,,
7860,1277,638,,
7861,1277,639,,
7862,1278,636,,
7863,1274,636,,
7864,1264,635,,
7865,1264,631,,
7866,1266,630,,
7867,1266,630,,
7868,1268,627,,
7869,1265,625,,
7870,1267,625,,
7871,1267,622,,
7872,1267,620,,
7873,1267,617,,
7874,1268,616,,
7875,1268,616,,
7876,1268,616,,
7878,1273,618,,
7879,1274,618,,
7880,1276,619,,
7883,1290,628,,
7884,1293,633,,
7885,1295,638,,
7886,1297,641,,
7887,1298,645,,
7888,1299,652,,
7889,1299,656,,
7890,1300,664,,
7891,1303,670,,
7892,1305,678,,
7893,1306,684,,
7894,1308,690,,
7895,1310,697,,
7896,1312,701,,
7897,1315,707,,
7898,1316,711,,
7899,1317,712,,
7900,1320,715,,
7901,1322,718,,
7902,1329,716,,
7903,1331,714,,
7904,1337,718,,
7905,1342,719,,
7906,1350,718,,
7907,1358,720,,
7908,1365,723,,
7909,1374,731,,
7910,1380,735,,
7911,1391,745,,
7912,203,543,1397,749
7913,207,542,1402,754
7914,215,545,1423,759
7915,209,547,1439,749
7916,201,550,1446,750
7917,205,553,1450,755
7918,206,546,1457,757
7919,206,551,1460,760
7920,196,559,1456,764
7921,192,576,1457,767
7922,169,566,1463,770
7923,158,560,1470,771
7924,152,561,1482,773
7925,150,564,1486,774
7926,153,568,1500,774
7928,143,573,1519,776
7929,168,575,1528,778
7930,160,583,1534,777
7931,159,590,1536,777
7932,153,594,1547,776
7933,154,586,1554,777
7934,118,586,154,587
7935,123,583,155,586
7936,154,591,1564,775
7937,151,590,1567,776
7938,114,594,148,593
7939,113,596,145,597
7940,141,602,1570,793
7941,115,604,1567,799
7942,99,606,1568,802
7943,98,610,1573,806
7944,101,616,1577,811
7945,92,613,1578,815
7946,81,608,82,640
7947,73,614,1585,825
7948,77,612,88,629
7949,75,609,93,624
7950,73,623,1594,832
7951,67,624,1596,835
7952,70,627,1598,835
7953,67,628,1602,836
7954,62,628,1602,836
7957,72,642,104,641
7958,104,644,1607,836
7959,102,643,1608,835
7962,1604,829,,
8132,541,567,1337,582
8133,542,567,1339,584
8134,541,570,1342,586
8135,541,570,1343,588
8136,538,570,1344,589
8137,539,570,1346,588
8138,539,570,1347,588
8139,539,569,1349,588
8140,539,569,1350,589
8141,539,569,1350,588
8142,540,568,1351,590
8143,540,568,1352,590
8144,540,568,1353,590
8145,540,568,1355,590
8146,542,569,1355,590
8147,542,569,1356,591
8148,542,568,1356,591
8149,542,568,1357,592
8150,542,568,1358,592
8151,542,568,1357,593
8152,542,567,1358,593
8153,542,568,1358,593
8154,542,567,1358,593
8155,542,567,1356,593
8156,542,567,1356,593
8157,542,567,1355,594
8158,542,567,1353,594
8159,542,567,1350,594
8160,542,566,1348,595
8161,542,567,1345,596
8162,542,566,1343,596
8163,542,566,1342,597
8164,542,566,1341,598
8165,542,566,1341,599
8166,542,566,1339,599
8167,542,566,1339,599
8168,542,566,1339,600
8169,542,566,1338,600
8170,542,566,1338,601
8171,542,566,1337,602
8172,542,566,1336,604
8173,542,566,1337,604
8174,542,565,1336,606
8175,542,566,1337,607
8176,543,565,1336,608
8177,543,565,1336,609
8178,543,565,1336,609
8179,543,565,1337,610
8180,543,565,1336,611
8181,543,565,1336,612
8182,543,565,1337,612
8183,543,565,1337,613
8184,543,565,1337,613
8185,543,565,1337,614
8186,543,565,1337,614
8187,543,565,1338,614
8188,543,565,1337,615
8189,542,565,1337,615
8190,542,565,1337,615
8191,542,565,1337,615
8192,542,565,1337,615
8193,542,566,1338,615
8194,542,566,1338,615
8195,542,566,1338,615
8196,542,566,1338,615
8197,542,566,1338,615
8198,542,566,1339,615
8199,542,566,1341,615
8200,542,566,1343,616
8201,542,566,1343,616
8202,542,566,1343,617
8203,542,566,1342,617
8204,542,566,1342,618
8205,542,566,1341,619
8206,542,566,1341,619
8207,542,566,1341,620
8208,542,566,1341,621
8209,542,566,1340,622
8210,542,566,1341,625
8211,542,567,1341,626
8212,542,566,1342,629
8213,542,567,1342,631
8214,542,566,1343,632
8215,542,567,1342,632
8216,542,566,1343,634
8217,542,567,1342,635
8218,542,566,1343,635
8219,542,566,1342,636
8220,542,566,1342,638
8221,542,566,1342,639
8222,542,565,1342,639
8223,541,565,1343,640
8224,541,566,1342,641
8225,541,566,1342,642
8226,541,566,1342,643
8227,541,566,1342,643
8228,542,566,1342,644
8229,541,566,1342,645
8230,542,567,1342,645
8231,542,567,1342,646
8232,543,567,1342,647
8233,544,566,1342,647
8234,546,566,1342,647
8235,547,565,1342,648
8236,549,565,1342,648
8237,548,565,1342,647
8238,549,566,1342,648
8239,549,565,1342,647
8240,549,565,1342,648
8241,549,565,1342,647
8242,548,565,1342,648
8243,548,566,1342,648
8244,547,567,1342,647
8245,547,567,1343,647
8246,547,568,1342,647
8247,548,569,1343,646
8248,547,569,1342,647
8249,547,569,1342,646
8250,546,571,1342,646
8251,546,571,1343,646
8252,547,572,1342,645
8253,545,572,1342,646
8254,545,573,1342,646
8255,544,574,1342,646
8256,544,575,1342,645
8257,544,574,1342,646
8258,544,574,1342,645
8259,544,574,1342,645
8260,543,574,1342,645
8261,543,575,1342,646
8262,542,574,1342,645
8263,542,574,1342,646
8264,542,575,1342,645
8265,541,575,1342,646
8266,542,576,1342,645
8267,543,575,1342,646
8268,543,576,1342,646
8269,543,576,1342,646
8270,543,576,1342,646
8271,542,576,1342,646
8272,543,576,1342,646
8273,541,576,1342,646
8274,541,577,1342,645
8275,541,576,1342,645
8276,541,577,1342,645
8277,541,576,1342,645
8278,541,576,1342,644
8279,541,576,1342,644
8280,541,576,1342,644
8281,542,576,1342,644
8282,541,576,1342,643
8283,541,576,1342,642
8284,541,576,1342,643
8285,541,576,1342,642
8286,540,576,1343,641
8287,541,576,1342,640
8288,540,576,1342,640
8289,541,575,1342,638
8290,541,576,1343,638
8291,541,576,1343,636
8292,541,576,1343,634
8293,542,575,1343,634
8294,541,576,1343,635
8295,542,576,1343,633
8296,542,576,1344,632
8297,543,575,1344,630
8298,543,575,1344,630
8299,544,575,1345,630
8300,544,574,1345,631
8301,545,574,1346,630
8302,545,574,1346,630
8303,545,573,1346,633
8304,545,573,1346,629
8305,545,573,1346,628
8306,545,573,1347,627
8307,545,573,1346,626
8308,545,574,1347,623
8309,545,573,1347,621
8310,545,574,1348,620
8311,545,573,1347,617
8312,545,573,1348,615
8313,545,573,1348,612
8314,541,572,1347,610
8315,545,573,1347,608
8316,541,572,1347,606
8317,541,572,1348,603
8318,541,572,1349,602
8319,542,572,1349,601
8320,542,571,1350,600
8321,546,570,1350,600
8322,542,570,1351,600
8323,542,570,1352,600
8324,542,570,1353,599
8325,544,569,1354,598
8326,544,569,1356,598
8327,544,568,1358,598
8328,544,568,1360,598
8329,545,568,1360,596
8330,545,568,1361,597
8331,546,567,1363,596
8332,545,567,1365,596
8333,546,566,1366,596
8334,546,566,1367,595
8335,547,565,1369,595
8336,546,564,1371,595
8337,547,563,1372,594
8338,546,563,1375,594
8339,547,562,1377,594
8340,547,561,1379,593
8341,547,560,1383,593
8342,547,560,1385,592
8343,548,559,1386,592
8344,548,559,1389,590
8345,549,559,1391,589
8346,549,559,1393,589
8347,549,558,1394,588
8348,550,558,1395,588
8349,550,557,1397,587
8350,549,557,1398,587
8351,549,557,1400,588
8352,550,556,1403,588
8353,550,558,1405,589
8354,549,555,1407,589
8355,548,554,1408,591
8356,548,554,1412,591
8357,547,554,1412,592
8358,547,554,1413,594
8359,546,554,1407,595
8360,546,553,1400,596
8361,546,552,1397,592
8362,546,553,1402,586
8363,546,553,1400,582
8364,543,553,1398,576
8365,544,553,1399,575
8366,542,553,1401,573
8367,542,553,1404,571
8368,540,553,1405,571
8369,537,553,1410,573
8370,536,552,1418,582
8371,533,550,1423,596
8372,531,549,1428,604
8373,531,547,1429,605
8374,532,546,1432,605
8375,533,544,1434,605
8376,534,543,1436,603
8377,534,543,1438,604
8378,533,542,1440,603
8379,531,545,1444,599
8380,531,544,1449,597
8381,533,544,1453,595
8382,534,544,1457,593
8383,536,544,1461,592
8384,537,545,1458,592
8385,541,547,1460,592
8386,540,547,1463,592
8387,545,549,1474,591
8388,549,551,1483,592
8389,553,553,1489,595
8390,556,551,1492,599
8391,561,547,1502,603
8392,565,548,1502,607
8393,567,552,1503,614
8394,570,554,1510,620
8395,571,556,1507,623
8396,573,555,1507,623
8397,573,556,1504,624
8398,575,557,1496,623
8399,577,557,1492,622
8400,580,563,1483,619
8401,580,566,1480,615
8402,583,566,1474,612
8403,585,571,1466,610
8404,584,570,1459,608
8405,585,570,1452,607
8406,584,570,1449,605
8407,586,572,1438,605
8408,587,577,1433,604
8409,590,580,1430,605
8410,594,580,1428,606
8411,598,590,1426,609
8412,605,591,1425,612
8413,610,592,1425,615
8414,614,590,1422,620
8415,617,591,1421,624
8416,619,593,1416,628
8417,619,592,1412,632
8418,619,589,1408,632
8419,616,586,1407,635
8420,615,584,1404,637
8421,609,582,1404,637
8422,605,580,1403,637
8423,601,579,1403,637
8424,596,576,1403,637
8425,591,573,1399,636
8426,580,573,1393,637
8427,578,572,1388,637
8428,570,569,1383,638
8429,567,570,1382,639
8430,562,567,1379,639
8431,557,566,1377,639
8432,553,566,1376,639
8433,552,564,1375,639
8434,550,564,1375,638
8435,548,563,1379,637
8436,548,561,1384,637
8437,547,560,1383,635
8438,548,558,1378,635
8439,547,555,1372,634
8440,546,552,1358,634
8441,544,550,1348,632
8442,545,550,1340,632
8443,545,546,1336,631
8444,545,544,1338,630
8445,544,542,1336,629
8446,542,541,1331,628
8447,542,541,1326,627
8448,1333,624,,
8449,1329,620,,
8450,1328,616,,
8451,1329,608,,
8452,1334,600,,
8453,1336,595,,
8454,1348,587,,
8455,1351,583,,
8456,1356,579,,
8457,1355,575,,
8458,1354,568,,
8459,1354,567,,
8460,1356,567,,
8461,1356,567,,
8462,1355,568,,
8463,1354,570,,
8464,1355,570,,
8465,1354,571,,
8466,1354,571,,
8467,553,541,1354,572
8468,556,542,1354,572
8469,1354,571,,
8470,1355,570,,
8471,564,542,1355,568
8472,567,543,1354,566
8473,568,545,1356,563
8474,573,548,1358,561
8475,575,547,1359,559
8476,576,549,1359,559
8477,578,551,1360,562
8478,580,554,1360,562
8479,582,557,1360,562
8480,587,560,1360,563
8481,590,561,1361,564
8482,594,562,1362,566
8483,596,564,1364,567
8484,602,566,1365,568
8485,607,568,1366,568
8486,612,571,1365,567
8487,614,574,1365,565
8488,619,576,1364,562
8489,625,579,1365,559
8490,635,580,1365,558
8491,636,581,1365,557
8492,637,584,1367,556
8493,640,583,1367,557
8494,644,588,1369,558
8495,643,588,1370,559
8496,642,587,1372,560
8497,641,586,1376,561
8498,640,587,1380,564
8499,641,585,1385,564
8500,639,585,1388,566
8501,639,584,1392,566
8502,637,582,1396,565
8503,634,582,1400,562
8504,630,581,1404,561
8505,630,580,1405,557
8506,628,579,1405,557
8507,628,578,1404,555
8508,626,573,1403,554
8509,620,572,1404,554
8510,616,570,1405,554
8511,610,566,1401,555
8512,601,565,1401,556
8513,593,565,1401,557
8514,579,565,1402,559
8515,576,566,1402,564
8516,576,563,1403,566
8517,574,564,1404,569
8518,570,559,1405,569
8519,566,561,1405,568
8520,567,559,1404,567
8521,569,558,1405,562
8522,570,557,1401,560
8523,570,557,1400,554
8524,571,555,1402,553
8525,571,553,1401,549
8526,570,555,1403,549
8527,568,553,1405,548
8528,571,550,1405,548
8529,571,549,1408,548
8530,568,545,1414,548
8531,567,547,1412,548
8532,566,542,1413,552
8533,1412,554,,
8534,1411,555,,
8535,1408,555,,
8536,1404,556,,
8537,1403,557,,
8538,1402,556,,
8539,1402,557,,
8540,1400,556,,
8541,1397,555,,
8542,1396,556,,
8543,1396,554,,
8544,1394,553,,
8545,1393,554,,
8546,1392,553,,
8547,1390,555,,
8548,1389,555,,
8549,1388,555,,
8550,1388,556,,
8551,1387,557,,
8552,1386,557,,
8553,1386,556,,
8554,1385,557,,
8555,1383,556,,
8556,1383,557,,
8557,1380,556,,
8558,1378,556,,
8559,1381,557,,
8560,1381,557,,
8561,1379,557,,
8562,1381,558,,
8563,1380,558,,
8596,94,586,148,583
8810,542,577,1349,644
8811,543,577,1349,645
8812,542,576,1348,646
8813,542,577,1348,648
8814,537,576,1348,648
8815,538,576,1348,648
8816,537,576,1349,649
8817,538,577,1349,650
8818,537,577,1349,651
8819,538,577,1349,651
8820,538,577,1349,651
8821,538,577,1349,650
8822,538,577,1349,650
8823,539,577,1349,650
8824,539,577,1349,649
8825,543,578,1349,650
8826,543,578,1349,649
8827,542,578,1349,650
8828,543,578,1349,650
8829,543,578,1349,650
8830,543,578,1349,650
8831,543,578,1349,650
8832,543,578,1349,650
8833,543,578,1349,650
8834,543,578,1349,650
8835,542,578,1348,650
8836,543,578,1349,650
8837,542,578,1348,650
8838,542,578,1349,650
8839,541,578,1349,650
8840,542,578,1348,650
8841,541,578,1349,650
8842,542,578,1348,650
8843,543,578,1349,650
8844,542,578,1348,650
8845,543,578,1348,650
8846,543,578,1348,650
8847,543,578,1349,650
8848,543,578,1348,650
8849,543,578,1349,650
8850,542,578,1349,650
8851,543,578,1349,650
8852,542,578,1349,650
8853,543,578,1349,650
8854,543,578,1349,650
8855,543,578,1349,649
8856,542,578,1349,649
8857,543,578,1349,649
8858,543,578,1349,649
8859,542,578,1349,649
8860,543,578,1349,648
8861,542,578,1349,648
8862,542,578,1349,647
8863,542,578,1348,647
8864,542,578,1348,648
8865,542,578,1348,648
8866,542,578,1348,646
8867,542,578,1348,645
8868,542,578,1348,645
8869,542,578,1348,645
8870,542,578,1349,645
8871,542,578,1349,644
8872,542,578,1349,644
8873,542,578,1350,642
8874,542,579,1349,642
8875,542,579,1350,640
8876,542,578,1350,637
8877,542,579,1350,636
8878,542,578,1350,635
8879,542,578,1351,634
8880,541,578,1351,633
8881,540,578,1351,631
8882,539,578,1351,630
8883,535,577,1352,631
8884,534,577,1351,631
8885,536,577,1352,632
8886,536,577,1351,633
8887,537,577,1352,633
8888,538,576,1352,633
8889,540,576,1352,633
8890,544,576,1353,631
8891,546,576,1353,631
8892,547,576,1353,630
8893,548,576,1352,629
8894,548,575,1353,627
8895,549,575,1353,624
8896,549,575,1354,623
8897,549,576,1355,620
8898,549,575,1356,619
8899,548,574,1356,616
8900,548,572,1356,614
8901,548,572,1356,613
8902,548,571,1354,610
8903,547,571,1353,608
8904,546,571,1354,606
8905,548,570,1355,605
8906,548,569,1355,605
8907,550,570,1355,604
8908,548,568,1355,603
8909,552,567,1355,603
8910,553,567,1356,603
8911,553,567,1356,603
8912,553,566,1357,603
8913,554,566,1358,602
8914,554,565,1360,601
8915,554,564,1361,601
8916,551,563,1363,601
8917,551,562,1363,601
8918,551,561,1365,601
8919,552,560,1366,601
8920,552,560,1367,600
8921,552,559,1368,600
8922,552,559,1368,600
8923,552,558,1371,600
8924,552,558,1373,599
8925,552,557,1374,599
8926,552,557,1376,599
8927,552,556,1380,598
8928,552,555,1382,599
8929,552,555,1385,596
8930,552,554,1387,595
8931,551,554,1390,594
8932,551,554,1391,593
8933,554,557,1394,593
8934,554,557,1397,593
8935,554,556,1400,593
8936,553,555,1404,592
8937,553,556,1406,592
8938,550,556,1409,593
8939,549,556,1412,594
8940,545,556,1413,593
8941,543,556,1415,591
8942,536,557,1418,589
8943,534,557,1421,589
8944,533,556,1424,590
8945,532,557,1424,590
8946,532,556,1422,587
8947,532,557,1418,590
8948,531,557,1419,596
8949,531,557,1416,596
8950,530,557,1416,597
8951,530,555,1418,596
8952,529,556,1412,593
8953,527,555,1411,590
8954,528,555,1412,586
8955,526,554,1414,583
8956,527,553,1415,577
8957,527,551,1419,575
8958,527,547,1420,571
8959,528,547,1424,570
8960,528,545,1428,568
8961,528,546,1430,572
8962,528,546,1433,575
8963,528,545,1438,585
8964,527,547,1447,596
8965,527,550,1451,603
8966,526,555,1452,606
8967,528,562,1453,608
8968,529,566,1456,608
8969,529,567,1450,608
8970,530,570,1458,607
8971,532,573,1454,604
8972,533,574,1456,602
8973,537,576,1455,601
8974,537,578,1455,602
8975,540,579,1460,605
8976,542,581,1464,610
8977,543,582,1466,615
8978,546,584,1470,619
8979,542,584,1467,625
8980,545,586,1466,629
8981,546,586,1467,631
8982,549,586,1465,634
8983,552,586,1466,635
8984,557,586,1463,634
8985,557,586,1458,633
8986,559,584,1454,632
8987,557,584,1439,633
8988,557,583,1432,631
8989,553,581,1432,635
8990,549,577,1434,637
8991,546,575,1432,640
8992,542,573,1427,640
8993,541,571,1426,645
8994,538,568,1428,648
8995,536,566,1427,649
8996,533,566,1424,653
8997,531,564,1422,655
8998,529,561,1424,656
8999,526,560,1425,656
9000,525,560,1425,658
9001,524,562,1430,657
9002,521,563,1429,655
9003,520,565,1428,656
9004,518,566,1425,656
9005,515,569,1425,656
9006,511,572,1428,653
9007,510,574,1433,653
9008,504,575,1439,650
9009,502,579,1438,649
9010,492,580,1436,647
9011,494,582,1432,641
9012,492,584,1424,636
9013,492,584,1426,631
9014,490,584,1421,624
9015,499,583,1425,615
9016,489,582,1430,606
9017,487,583,1430,599
9018,480,582,1422,592
9019,478,582,1413,584
9020,475,581,1381,578
9021,473,581,1380,569
9022,457,581,1384,556
9023,452,582,1386,552
9024,448,584,1378,544
9025,450,585,,
9026,437,591,,
9027,435,593,,
9028,431,600,,
9029,429,606,,
9030,429,612,,
9031,424,618,,
9032,420,622,,
9033,414,624,,
9034,410,625,,
9035,406,626,,
9036,406,628,1334,543
9037,400,627,1332,545
9038,401,624,1328,548
9039,407,624,1328,549
9040,407,622,1326,551
9041,408,618,1327,549
9042,414,613,1325,547
9043,417,609,1324,544
9044,424,603,1321,545
9045,425,600,1320,545
9046,427,596,1321,541
9047,427,593,,
9048,424,592,1332,541
9049,423,590,1338,543
9050,420,587,1347,544
9051,419,582,1352,547
9052,412,580,1364,550
9053,411,577,1370,552
9054,408,576,1377,555
9055,408,574,1378,557
9056,402,574,1381,559
9057,402,574,1381,558
9058,400,574,1381,559
9059,399,574,1379,558
9060,395,574,1381,557
9061,393,574,1383,555
9062,393,574,1387,554
9063,390,574,1395,552
9064,386,574,1404,552
9065,383,574,1406,550
9066,378,575,1411,550
9067,376,574,1416,549
9068,371,575,1421,550
9069,368,574,1425,550
9070,361,574,1428,550
9071,358,574,1432,550
9072,350,572,1435,549
9073,349,571,1438,550
9074,344,570,1442,552
9075,344,569,1443,555
9076,343,569,1445,559
9077,343,568,1447,562
9078,342,567,1449,570
9079,340,566,1450,576
9080,339,565,1452,577
9081,338,565,1455,577
9082,338,565,1458,581
9083,336,565,1460,583
9084,335,566,1462,586
9085,335,566,1462,587
9086,333,567,1465,589
9087,333,567,1466,590
9088,331,567,1469,590
9089,331,567,1471,592
9090,329,566,1474,593
9091,328,566,1476,593
9092,328,566,1480,592
9093,327,566,1482,593
9094,327,565,1486,594
9095,326,565,1487,595
9096,326,565,1489,597
9097,327,565,1492,597
9098,327,565,1495,596
9099,328,566,1498,598
9100,329,566,1501,598
9101,329,565,1503,601
9102,330,565,1506,605
9103,331,564,1507,609
9104,331,564,1511,614
9105,332,563,1515,619
9106,335,560,1519,623
9107,336,559,1521,625
9108,339,559,1523,628
9109,341,560,1526,630
9110,343,559,1530,634
9111,345,559,1529,635
9112,349,560,1540,635
9113,351,558,1543,636
9114,353,559,1546,636
9115,354,560,1548,636
9116,355,559,1550,637
9117,357,559,1556,638
9118,358,561,1561,637
9119,360,558,1568,637
9120,367,554,1575,638
9121,368,554,1579,640
9122,371,553,1586,641
9123,372,552,1590,644
9124,376,552,1594,648
9125,377,553,1596,652
9126,383,551,1598,659
9127,385,550,1598,666
9128,390,549,1600,672
9129,392,545,1602,671
9130,396,544,1604,673
9131,1606,684,,
9132,1609,684,,
9133,1612,687,,
9134,1617,690,,
9135,1618,693,,
9136,1622,694,,
9137,1626,695,,
9138,1631,695,,
9139,1635,695,,
